,text,timestamp,clean_text,pred_sadness
1156,"Well, I can't find any toilet paper, so I'm buying the next best thing: laxatives. 

If you can't beat 'em, join 'em.

#coronavirus",2020-03-18 23:59:56,"Well, I can't find any toilet paper, so I'm buying the next best thing: laxatives. 

If you can't beat 'em, join 'em.

#coronavirus",0
1157,"#COVID-19 vaccine approved for trials, says #Chinese military Read more now on #ShephardNews http://ow.ly/hehs50yOQR2 
#CoronaVirusChallenge #CoronaVirus #WereInThisTogether #Corona #COVID19 pic.twitter.com/4sq9mujxpf",2020-03-18 23:50:03,"#COVID-19 vaccine approved for trials, says #Chinese military Read more now on #ShephardNews 
#CoronaVirusChallenge #CoronaVirus #WereInThisTogether #Corona #COVID19 pic.twitter.com/4sq9mujxpf",0
1158,"ORDENAN CIERRE DE CINES, CASINOS, ANTROS Y CANTINAS POR CORONAVIRUS EN SINALOA http://linksinaloa.com/2020/03/23/ordenan-cierre-de-cines-casinos-antros-y-cantinas-por-coronavirus-en-sinaloa/ …pic.twitter.com/DVtcgqQ6Rw",2020-03-23 23:59:24,"ORDENAN CIERRE DE CINES, CASINOS, ANTROS Y CANTINAS POR CORONAVIRUS EN SINALOA ",0
1159,"This  Thread by @wendellpotter: WORD TO THE WISE  During this coronavirus crisis, keep an eye on every move of my old industry: they will be doing everything they can to deny care &amp; maintain profits, while making it look lik… https://threadreaderapp.com/thread/1238569855936106496.html …",2020-03-13 23:44:42,"This  Thread by : WORD TO THE WISE  During this coronavirus crisis, keep an eye on every move of my old industry: they will be doing everything they can to deny care &amp; maintain profits, while making it look lik… ",0
1160,I’m curious as to why for 2 weeks? I get why they may be taking the precaution but what’s with the short time frame? I don’t imagine coronavirus being gone in two weeks ,2020-03-10 23:50:26,I’m curious as to why for 2 weeks? I get why they may be taking the precaution but what’s with the short time frame? I don’t imagine coronavirus being gone in two weeks ,1
1161,i didn’t realize how competitive i was until i started puzzling #covid19,2020-03-16 23:51:46,i didn’t realize how competitive i was until i started puzzling #covid19,0
1162,Is #coronavirus stopping you from traveling?,2020-03-09 23:48:03,Is #coronavirus stopping you from traveling?,0
1163,"The Trump administration is bracing for a “spike” in coronavirus cases as 2,000 labs across the U.S. begin performing a new test for COVID-19. https://trib.al/dlEfPvd ",2020-03-15 23:58:07,"The Trump administration is bracing for a “spike” in coronavirus cases as 2,000 labs across the U.S. begin performing a new test for COVID-19. ",0
1164,"The most dangerous thing about the coronavirus is the fear it’s causing. It just started in Hawaii (where I live), and as always most food is being sold out. My mom just had to go shopping and she might be there for at least 40 minutes because of the long lines.",2020-03-13 23:45:46,"The most dangerous thing about the coronavirus is the fear it’s causing. It just started in Hawaii (where I live), and as always most food is being sold out. My mom just had to go shopping and she might be there for at least 40 minutes because of the long lines.",1
1165,"Her: let's go out for dinner
Me: can't, coronavirus 
Her: let's go dancing
Me: can't, coronavirus 
Her: let's go for a walk
Me: can't, coronavirus 
Her: let's go get some ice cream
Me: let me get my jacket",2020-03-13 23:56:41,"Her: let's go out for dinner
Me: can't, coronavirus 
Her: let's go dancing
Me: can't, coronavirus 
Her: let's go for a walk
Me: can't, coronavirus 
Her: let's go get some ice cream
Me: let me get my jacket",1
1166,"Sadly, this is the way things will be from now on. Not even social media is an 'escape' anymore. There is NO escape, no diversions, nothing. We are in the age of Coronavirus, & it's here to stay possibly for good.",2020-03-16 23:52:24,"Sadly, this is the way things will be from now on. Not even social media is an 'escape' anymore. There is NO escape, no diversions, nothing. We are in the age of Coronavirus, & it's here to stay possibly for good.",1
1167,"SAG-#Aftra #Suspends In-#Person #Union #Meetings Due to #Coronavirus
https://is.gd/m3VxgU pic.twitter.com/wJ4aQ9h43M",2020-03-09 23:57:04,"SAG-#Aftra #Suspends In-#Person #Union #Meetings Due to #Coronavirus
",1
1168,"The triumphalist bravado of some online Catholics regarding Church and coronavirus is really helping separate the REAL #ProLife movement from the mere anti-abortionists.

Protecting the dignity of human life means not infecting your neighbors in your flawed pursuit of holiness.",2020-03-10 23:59:47,"The triumphalist bravado of some online Catholics regarding Church and coronavirus is really helping separate the REAL #ProLife movement from the mere anti-abortionists.

Protecting the dignity of human life means not infecting your neighbors in your flawed pursuit of holiness.",1
1169,"Coronavirus pandemic begins to disrupt Americans' lives

https://video.foxnews.com/v/6140627527001/ …

IT’S ONLY GOING TO GET WORSE?",2020-03-11 23:54:13,"Coronavirus pandemic begins to disrupt Americans' lives



IT’S ONLY GOING TO GET WORSE?",1
1170,Coronavirus out 4-6 weeks after contracting Marcus Smart,2020-03-19 23:50:44,Coronavirus out 4-6 weeks after contracting Marcus Smart,0
1171,Hello my name is Brandon and I’m not scared of the Corona Virus.,2020-03-13 23:57:59,Hello my name is Brandon and I’m not scared of the Corona Virus.,0
1172,"Doctor on #FoxNewsSunday ""We're gonna have hundreds of thousands of deaths"" in America from COVID19.

#CoronaVirus #COVID19 #WahunVirus #ChineseVirus",2020-03-22 23:56:16,"Doctor on #FoxNewsSunday ""We're gonna have hundreds of thousands of deaths"" in America from COVID19.

#CoronaVirus #COVID19 #WahunVirus #ChineseVirus",1
1173,Great call by the mayor! Keeping people safe is first and foremost. #Texas #coronavirus #Dallas,2020-03-16 23:59:40,Great call by the mayor! Keeping people safe is first and foremost. #Texas #coronavirus #Dallas,0
1174,Fauci tempers Trump's optimism on chloroquine use for coronavirus https://www.aol.com/article/news/2020/03/20/fauci-tempers-trumps-optimism-on-chloroquine-use-for-coronavirus/23956640/ …,2020-03-20 23:59:21,Fauci tempers Trump's optimism on chloroquine use for coronavirus ,0
1175,"Just so you know, the pet food aisles are fully stocked. No one gives a sh*t about their pets. Good to know. #coronapocolypse #coronavirus #KAG",2020-03-15 23:53:39,"Just so you know, the pet food aisles are fully stocked. No one gives a sh*t about their pets. Good to know. #coronapocolypse #coronavirus #KAG",0
1176,We love the drive-thru liquor store #COVID19 pic.twitter.com/L3Mmxx4QFw,2020-03-23 23:56:19,We love the drive-thru liquor store #COVID19 pic.twitter.com/L3Mmxx4QFw,0
1177,Very fitting. #COVID19 https://twitter.com/officecontexts/status/1240060784316764160 …,2020-03-17 23:59:16,Very fitting. #COVID19 ,0
1178,the coronavirus cumbia is catchy af,2020-03-11 23:50:44,the coronavirus cumbia is catchy af,0
1179,ok change of plans it’s the coronavirus and maybe he doesnt hate us as much as we thought https://twitter.com/kingmilworm/status/1227960759021395968 …,2020-03-17 23:53:47,ok change of plans it’s the coronavirus and maybe he doesnt hate us as much as we thought ,1
1180,Rize Fighting Championship knocked out Chief Adderley and A/C West when they donated protective masks for our officers. We are forever grateful for your compassion and generosity! #westpalmbeach #florida #stopcoronavirus #coronavirus #StopTheSpreadpic.twitter.com/OiMuDfq4wW,2020-03-20 23:59:42,Rize Fighting Championship knocked out Chief Adderley and A/C West when they donated protective masks for our officers. We are forever grateful for your compassion and generosity! #westpalmbeach #florida #stopcoronavirus #coronavirus #StopTheSpreadpic.twitter.com/OiMuDfq4wW,0
1181,Trump Delivers Powerful Message To Those Who Are Worried Over Coronavirus http://dlvr.it/RSMnfn pic.twitter.com/ZFDav79Pgf,2020-03-22 23:51:11,Trump Delivers Powerful Message To Those Who Are Worried Over Coronavirus ,0
1182,"Prayers for all my friends in Rome and for all the Italian people, as drastic measures are taken during the #Coronavirus emergency. As Masses and events are cancelled, as schools, gyms, and other places remain closed, a prayer that blessings may come after this calamity.",2020-03-08 23:51:44,"Prayers for all my friends in Rome and for all the Italian people, as drastic measures are taken during the #Coronavirus emergency. As Masses and events are cancelled, as schools, gyms, and other places remain closed, a prayer that blessings may come after this calamity.",1
1183,Hope the Coronavirus ravages your entire being.,2020-03-13 23:59:56,Hope the Coronavirus ravages your entire being.,0
1184,"""Investors are grappling with a faster pace of coronavirus infections against flickers of optimism that have followed extraordinary government actions to protect the global economy"" 

https://www.bloomberg.com/news/articles/2020-03-22/dollar-dips-in-early-trading-kiwi-declines-on-qe-markets-wrap … via @markets",2020-03-22 23:53:05,"""Investors are grappling with a faster pace of coronavirus infections against flickers of optimism that have followed extraordinary government actions to protect the global economy"" 

 via ",0
1185,"Covid-19 or Coronavirus...

For the adults, in the room... https://twitter.com/realDonaldTrump/status/1240391871026864130 …",2020-03-18 23:56:40,"Covid-19 or Coronavirus...

For the adults, in the room... ",0
1186,not at how you can get the corona virus offline but now also online.  https://twitter.com/BvuePD/status/1238497895218733057 …,2020-03-15 23:57:44,not at how you can get the corona virus offline but now also online.  ,0
1187,Whew. In the clear. No feelings or Coronavirus.,2020-03-08 23:51:08,Whew. In the clear. No feelings or Coronavirus.,0
1188,"Eyyy got all but one, who I think just hadn't checked her email, of my coworkers to sign a letter of demands to management about their shitty coronavirus response ",2020-03-15 23:50:23,"Eyyy got all but one, who I think just hadn't checked her email, of my coworkers to sign a letter of demands to management about their shitty coronavirus response ",1
1189,"I was told this morning by my Dr that it could be the coronavirus but he didn't test me. Two days ago at the dr office, I tested negative for the flu. I've had the flu and a cold b4. This isn't the same thing. ",2020-03-20 23:56:35,"I was told this morning by my Dr that it could be the coronavirus but he didn't test me. Two days ago at the dr office, I tested negative for the flu. I've had the flu and a cold b4. This isn't the same thing. ",1
1190,"I wonder who coughed in his face! Harvey Weinstein 'tests positive for coronavirus'

https://www.vanityfair.com/hollywood/2020/03/coronavirus-harvey-weinstein …",2020-03-22 23:57:52,"I wonder who coughed in his face! Harvey Weinstein 'tests positive for coronavirus'

",0
1191,Coronavirus and ibuprofen: Separating fact from fiction - BBC News https://www.bbc.com/news/51929628 ,2020-03-18 23:50:10,Coronavirus and ibuprofen: Separating fact from fiction - BBC News ,0
1192,Hey @WSJ is this really necessary especially during the #COVID19 pandemic? How about you open up your online to any and all for accurate info? Be appreciated. pic.twitter.com/CVMLdGOPiQ,2020-03-22 23:47:40,Hey  is this really necessary especially during the #COVID19 pandemic? How about you open up your online to any and all for accurate info? Be appreciated. pic.twitter.com/CVMLdGOPiQ,0
